,name,id,jk,activation,gnn_layers,architecture,learning_rate,hidden_channels,selected_extra_feature,target,train_loss,val_loss,eval_loss,best_train_loss,best_val_loss,train_acc,val_acc,eval_accuracy,best_train_accuracy,best_val_accuracy,mean_error,mean_abs_error,std_error,duration
0,smooth-sweep-5172,b90p32nd,none,elu,5,GATLinNet,0.0001,128,noisy_probability,true_labels_single,0.25372293293476106,0.2533072829246521,0.304375022649765,0.25364404916763306,0.25323179364204407,41.7283935546875,41.71890640258789,32.648826599121094,43.11756134033203,43.20176696777344,none,none,none,1195.120971102035
1,divine-sweep-5171,i74ifacq,none,elu,5,GATLinNet,0.0001,128,true_probability,true_labels_single,0.2361264184117317,0.23538567870855331,0.31007716059684753,0.23565416038036344,0.23491935431957245,38.06092834472656,38.57161331176758,33.271366119384766,42.79620742797851,43.167179107666016,none,none,none,1194.5758844087832
2,electric-sweep-5170,gl22lhp0,none,elu,5,GATLinNet,0.0001,128,predicted_probability,true_labels_single,0.2967048466205597,0.2968439072370529,0.29824942350387573,0.29664146900177,0.29677829146385193,35.42813491821289,35.212486267089844,34.45159912109375,35.71490478515625,35.73126983642578,none,none,none,1200.35057804361
3,drawn-sweep-5169,22g45zsa,none,elu,5,GATLinNet,0.0001,128,none,true_labels_single,0.3086534470319748,0.3099810242652893,0.31077057123184204,0.3083571195602417,0.3096912205219269,30.874427795410156,30.569366455078125,30.4007625579834,31.16983985900879,30.910900115966797,none,none,none,1196.7403139011003
4,fast-sweep-5168,r3djq9gd,none,elu,5,GATLinNet,0.001,128,noisy_probability,true_labels_single,0.243170128762722,0.2438995957374573,0.3036085367202759,0.2430478036403656,0.24373118579387665,39.35643005371094,39.384376525878906,34.30461120605469,44.31651306152344,44.65436172485352,none,none,none,1197.331292993389
5,magic-sweep-5167,x8j3gvdy,none,elu,5,GATLinNet,0.001,128,true_probability,true_labels_single,0.2278357595205307,0.22761336863040924,0.3215026557445526,0.2276780903339386,0.227469339966774,40.64472198486328,40.93208312988281,33.28433609008789,45.38576889038086,45.80865478515625,none,none,none,1199.731471793959
6,fiery-sweep-5166,qa944ed8,none,elu,5,GATLinNet,0.001,128,predicted_probability,true_labels_single,0.2846407502889633,0.2856913089752197,0.28713083267211914,0.28435438871383667,0.28529173135757446,36.31293869018555,36.410011291503906,37.35247039794922,37.61564636230469,37.750205993652344,none,none,none,1187.4892327049747
7,major-sweep-5164,z5qqhq4h,none,elu,5,GATLinNet,0.01,128,noisy_probability,true_labels_single,0.2476097285747528,0.24756058901548383,0.3047652542591095,0.2451503872871399,0.24511098861694336,35.883506774902344,36.05983352661133,32.916866302490234,45.707122802734375,45.74380874633789,none,none,none,1196.887205642648
8,frosty-sweep-5165,v0j8czrx,none,elu,5,GATLinNet,0.001,128,none,true_labels_single,0.2945186197757721,0.296398988366127,0.2976089119911194,0.29396021366119385,0.2958560883998871,32.239097595214844,32.43266677856445,32.121395111083984,33.063377380371094,32.88660430908203,none,none,none,1195.4316630890826
9,polar-sweep-5163,px0m7b1g,none,elu,5,GATLinNet,0.01,128,true_probability,true_labels_single,0.2400917872786522,0.23926401734352112,0.3186415731906891,0.22888067364692688,0.22817063331604004,43.24005126953125,43.49142074584961,33.18922805786133,45.420352935791016,45.756778717041016,none,none,none,1196.557313419995
10,sweet-sweep-5161,8gvyqvc0,none,elu,5,GATLinNet,0.01,128,none,true_labels_single,0.3116654813289642,0.31312560439109804,0.31329888105392456,0.31121405959129333,0.3126508593559265,29.699975967407227,29.31563949584961,29.07785987854004,30.061677932739254,29.834423065185547,none,none,none,1198.964127876097
11,rich-sweep-5162,z8dju7vp,none,elu,5,GATLinNet,0.01,128,predicted_probability,true_labels_single,565.7359671056271,562.1213432818652,0.29368361830711365,0.29170525074005127,0.29162612557411194,0.005764187313616276,0.008646405301988125,33.57398986816406,36.79568862915039,36.812068939208984,none,none,none,1189.3011982240714
12,light-sweep-5148,xhvd846m,none,elu,5,GATLinNet,0.0001,64,noisy_probability,true_labels_single,0.2542715102434158,0.2537249028682709,0.30539196729660034,0.2541777789592743,0.2536350190639496,44.856903076171875,44.54627990722656,34.901214599609375,44.856903076171875,44.56357192993164,none,none,none,797.450763264671
13,golden-sweep-5147,1bkiz3ev,none,elu,5,GATLinNet,0.0001,64,true_probability,true_labels_single,0.23625167310237885,0.23548322021961213,0.310012549161911,0.2361801713705063,0.2354104220867157,39.9904899597168,40.2922477722168,34.31758117675781,42.70686340332031,42.98992919921875,none,none,none,794.1128762720618
14,whole-sweep-5146,h2byrp9n,none,elu,5,GATLinNet,0.0001,64,predicted_probability,true_labels_single,0.29761095345020294,0.29786496758461,0.29928016662597656,0.29753994941711426,0.2977938652038574,35.563594818115234,35.6015739440918,34.65479278564453,35.755252838134766,35.75720977783203,none,none,none,788.4436256950721
15,honest-sweep-5145,zatk27us,none,elu,5,GATLinNet,0.0001,64,none,true_labels_single,0.3118876725435257,0.3132616877555847,0.31390026211738586,0.3117583990097046,0.31303340196609497,28.980892181396484,28.818470001220703,28.623924255371097,29.318098068237305,29.268083572387695,none,none,none,794.4952165009454
16,radiant-sweep-5144,jk2cxlew,none,elu,5,GATLinNet,0.001,64,noisy_probability,true_labels_single,0.2428957581520081,0.24323145747184757,0.30127179622650146,0.24272535741329193,0.24307921528816223,42.65930938720703,42.77376937866211,34.14033126831055,43.83232116699219,43.68596267700195,none,none,none,786.6217695306987
