,name,id,jk,activation,gnn_layers,architecture,learning_rate,hidden_channels,selected_extra_feature,target,train_loss,val_loss,eval_loss,best_train_loss,best_val_loss,train_acc,val_acc,eval_accuracy,best_train_accuracy,best_val_accuracy,mean_error,mean_abs_error,std_error,duration
2626,atomic-sweep-2270,6devajwi,cat,tanh,5,GCN,0.01,64,predicted_probability,true_labels_single,0.3185779869556427,0.3182360500097275,0.3147225081920624,0.3132379651069641,0.3128959238529205,24.34360313415528,24.322338104248047,24.352602005004883,27.10753059387207,27.35290145874023,none,none,none,528.6916490755975
2649,still-sweep-2247,vhd0n64n,cat,tanh,5,GCN,0.01,32,true_probability,true_labels_single,0.2801630288362503,0.2793562144041061,0.3743636012077331,0.2784394025802612,0.2776460349559784,31.472461700439453,31.879297256469727,27.20591354370117,32.44660949707031,32.87795639038086,none,none,none,438.92486465349793
4762,major-sweep-23,6nmoh1j0,cat,,5,GCN,0.001,0,None (uniform),true_labels_single,0.3339902073144912,0.3342810302972793,0.3338034152984619,0.3323176503181457,0.332773357629776,21.243911743164062,21.620336532592773,22.778955459594727,23.233997344970703,23.302061080932617,none,none,none,974.7586567113176
2072,swept-sweep-2824,cfz48lgu,cat,tanh,5,GIN,0.01,32,noisy_probability,true_labels_single,0.2500327795743942,0.2500349462032318,0.307212084531784,0.2489887326955795,0.2489342838525772,40.96175384521485,40.979637145996094,35.9863395690918,43.02965545654297,43.2363510131836,none,none,none,421.7435873933137
2118,fine-sweep-2778,uatnt9y6,cat,tanh,3,GIN,0.001,128,predicted_probability,true_labels_single,0.2917526513338089,0.2920005440711975,0.2933554947376251,0.2907041013240814,0.2912244200706482,28.09753036499023,28.373178482055664,34.69802474975586,35.37049102783203,35.9863395690918,none,none,none,466.54574056493584
2217,generous-sweep-2679,y0xwya9i,cat,tanh,2,GIN,0.01,128,true_probability,true_labels_single,0.2340355336666107,0.2334872797131538,0.3126308023929596,0.2324787825345993,0.2321297973394394,40.470359802246094,40.51705551147461,32.30729293823242,43.01236724853515,43.193115234375,none,none,none,400.9356156755239
4760,vital-sweep-25,564f48lf,cat,,5,GIN,0.01,0,None (uniform),true_labels_single,0.3726621389389038,0.372521185874939,0.3413927853107452,0.3405046463012695,0.340114414691925,15.785225868225098,16.052051544189453,19.28580665588379,20.634347915649418,20.83783721923828,none,none,none,553.206861699
776,effortless-sweep-4264,5ittcmcw,cat,elu,5,GraphSAGE,0.01,32,noisy_probability,true_labels_single,0.2842383801937103,0.2832609444856643,0.3013898730278015,0.2407630681991577,0.2411439418792725,41.90852355957031,42.15987396240234,34.732608795166016,43.8121452331543,43.85456848144531,none,none,none,403.236978932051
779,fiery-sweep-4262,wpd1elof,cat,elu,5,GraphSAGE,0.01,32,predicted_probability,true_labels_single,0.3163679927587509,0.316413801908493,0.2840678095817566,0.2811947762966156,0.2822543382644653,30.63809585571289,30.768234252929688,36.73857879638672,39.09415817260742,39.2114486694336,none,none,none,392.5075627537444
873,golden-sweep-4167,jfxta0t2,cat,elu,3,GraphSAGE,0.01,32,true_probability,true_labels_single,0.2275862291455269,0.2269154921174049,0.3451902568340301,0.2275024652481079,0.2268322259187698,38.26123428344727,38.567291259765625,32.748260498046875,44.2113151550293,44.58951187133789,none,none,none,356.2922879429534
4754,comfy-sweep-31,gc2x81rp,cat,,5,GraphSAGE,0.01,0,None (uniform),true_labels_single,0.2935584634542465,0.294826328754425,0.2853063642978668,0.2824308574199676,0.2833869755268097,34.69464111328125,35.0482063293457,36.85097885131836,38.17909240722656,38.47650146484375,none,none,none,512.8231258559972
2888,morning-sweep-2008,unqeu2tk,cat,tanh,5,MLP,0.01,128,noisy_probability,true_labels_single,0.2683959156274795,0.2688579112291336,0.3120462596416473,0.2655199468135834,0.2657397985458374,33.838661193847656,34.105743408203125,28.59366226196289,35.504512786865234,35.6318359375,none,none,none,361.9550526952371
2914,major-sweep-1982,ps168zj7,cat,tanh,5,MLP,0.01,64,predicted_probability,true_labels_single,0.2964493155479431,0.297769221663475,0.2984671592712402,0.2951782345771789,0.2965804636478424,33.13399124145508,33.33621597290039,33.70368957519531,34.537567138671875,34.92283248901367,none,none,none,325.367854308337
1353,graceful-sweep-3687,q3kcs24o,cat,elu,5,MLP,0.01,32,true_probability,true_labels_single,0.2275609090924263,0.2268668115139007,0.3454528450965881,0.2274872958660125,0.2268363386392593,40.28158187866211,40.40465545654297,32.64450454711914,40.938697814941406,41.21309280395508,none,none,none,334.4275219347328
4766,mild-sweep-19,hjtlg6qi,cat,,5,MLP,0.01,0,None (uniform),true_labels_single,0.3681001991033554,0.3730765998363495,0.3647726476192474,0.3596881031990051,0.3637207150459289,15.399024963378906,15.381954193115234,14.910726547241213,16.436580657958984,16.72214698791504,none,none,none,413.85443170182407
